sequential
dense: Dense_1 [ 1, ][ 1, ] relu
dense: Dense_2 [ 1, ][ 2, ] relu
dense: Dense_3 [ 2, ][ 1, ] linear
Epoch: 465, batch index: 375 Loss: [	0.286904	]

Epoch: 466, batch index: 297 Loss: [	0.281792	]

Epoch: 467, batch index: 277 Loss: [	0.027594	]

Epoch: 468, batch index: 459 Loss: [	0.199684	]

Epoch: 469, batch index: 491 Loss: [	0.091182	]

Epoch: 470, batch index: 333 Loss: [	0.128523	]

Epoch: 471, batch index: 339 Loss: [	0.264062	]

Epoch: 472, batch index: 369 Loss: [	0.244438	]

Epoch: 473, batch index: 358 Loss: [	0.213767	]

Epoch: 474, batch index: 305 Loss: [	0.141736	]

Epoch: 475, batch index: 451 Loss: [	0.188202	]

Epoch: 476, batch index: 401 Loss: [	0.221292	]

Epoch: 477, batch index: 274 Loss: [	0.292833	]

Epoch: 478, batch index: 254 Loss: [	0.325237	]

